category,location,crop_name,year,min_price_inr,max_price_inr
Tuber Crops,Nizamabad,Potato,2023,23,38
Tuber Crops,Nizamabad,Potato,2024,42,57
Tuber Crops,Nizamabad,Potato,2025,39,57
Tuber Crops,Peddapalli,Potato,2019,48,59
Tuber Crops,Peddapalli,Potato,2020,19,37
Tuber Crops,Peddapalli,Potato,2021,34,49
Tuber Crops,Peddapalli,Potato,2022,31,45
Tuber Crops,Peddapalli,Potato,2023,19,34
Tuber Crops,Peddapalli,Potato,2024,33,52
Tuber Crops,Peddapalli,Potato,2025,50,66
Tuber Crops,Rajanna Sircilla,Potato,2019,13,33
Tuber Crops,Rajanna Sircilla,Potato,2020,34,54
Tuber Crops,Rajanna Sircilla,Potato,2021,32,45
Tuber Crops,Rajanna Sircilla,Potato,2022,44,57
Tuber Crops,Rajanna Sircilla,Potato,2023,41,60
Tuber Crops,Rajanna Sircilla,Potato,2024,31,43
Tuber Crops,Rajanna Sircilla,Potato,2025,19,33
Tuber Crops,Rangareddy,Potato,2019,20,40
Tuber Crops,Rangareddy,Potato,2020,22,41
Tuber Crops,Rangareddy,Potato,2021,52,68
Tuber Crops,Rangareddy,Potato,2022,52,67
Tuber Crops,Rangareddy,Potato,2023,37,54
Tuber Crops,Rangareddy,Potato,2024,46,63
Tuber Crops,Rangareddy,Potato,2025,55,66
Tuber Crops,Sangareddy,Potato,2019,29,41
Tuber Crops,Sangareddy,Potato,2020,51,62
Tuber Crops,Sangareddy,Potato,2021,49,63
Tuber Crops,Sangareddy,Potato,2022,20,32
Tuber Crops,Sangareddy,Potato,2023,46,59
Tuber Crops,Sangareddy,Potato,2024,26,36
Tuber Crops,Sangareddy,Potato,2025,48,63
Tuber Crops,Siddipet,Potato,2019,48,68
Tuber Crops,Siddipet,Potato,2020,18,28
Tuber Crops,Siddipet,Potato,2021,30,40
Tuber Crops,Siddipet,Potato,2022,38,58
Tuber Crops,Siddipet,Potato,2023,49,67
Tuber Crops,Siddipet,Potato,2024,34,52
Tuber Crops,Siddipet,Potato,2025,39,50
Tuber Crops,Suryapet,Potato,2019,28,42
Tuber Crops,Suryapet,Potato,2020,20,35
Tuber Crops,Suryapet,Potato,2021,45,64
Tuber Crops,Suryapet,Potato,2022,49,69
Tuber Crops,Suryapet,Potato,2023,43,63
Tuber Crops,Suryapet,Potato,2024,20,36
Tuber Crops,Suryapet,Potato,2025,38,49
Tuber Crops,Vikarabad,Potato,2019,36,47
Tuber Crops,Vikarabad,Potato,2020,33,51
Tuber Crops,Vikarabad,Potato,2021,27,38
Tuber Crops,Vikarabad,Potato,2022,41,55
Tuber Crops,Vikarabad,Potato,2023,33,50
Tuber Crops,Vikarabad,Potato,2024,36,46
Tuber Crops,Vikarabad,Potato,2025,37,50
Tuber Crops,Warangal Rural,Potato,2019,20,35
Tuber Crops,Warangal Rural,Potato,2020,49,64
Tuber Crops,Warangal Rural,Potato,2021,42,56
Tuber Crops,Warangal Rural,Potato,2022,39,50
Tuber Crops,Warangal Rural,Potato,2023,45,57
Tuber Crops,Warangal Rural,Potato,2024,35,55
Tuber Crops,Warangal Rural,Potato,2025,29,46
Tuber Crops,Warangal Urban,Potato,2019,39,54
Tuber Crops,Warangal Urban,Potato,2020,44,54
Tuber Crops,Warangal Urban,Potato,2021,21,32
Tuber Crops,Warangal Urban,Potato,2022,44,62
Tuber Crops,Warangal Urban,Potato,2023,40,54
Tuber Crops,Warangal Urban,Potato,2024,34,53
Tuber Crops,Warangal Urban,Potato,2025,40,53
Tuber Crops,Wanaparthy,Potato,2019,24,34
Tuber Crops,Wanaparthy,Potato,2020,16,34
Tuber Crops,Wanaparthy,Potato,2021,29,48
Tuber Crops,Wanaparthy,Potato,2022,25,40
Tuber Crops,Wanaparthy,Potato,2023,17,36
Tuber Crops,Wanaparthy,Potato,2024,24,36
Tuber Crops,Wanaparthy,Potato,2025,26,45
Tuber Crops,Yadadri Bhuvanagiri,Potato,2019,35,52
Tuber Crops,Yadadri Bhuvanagiri,Potato,2020,43,55
Tuber Crops,Yadadri Bhuvanagiri,Potato,2021,15,26
Tuber Crops,Yadadri Bhuvanagiri,Potato,2022,24,35
Tuber Crops,Yadadri Bhuvanagiri,Potato,2023,35,47
Tuber Crops,Yadadri Bhuvanagiri,Potato,2024,56,69
Tuber Crops,Yadadri Bhuvanagiri,Potato,2025,34,45
Tuber Crops,Adilabad,Sweet Potato,2019,32,43
Tuber Crops,Adilabad,Sweet Potato,2020,52,71
Tuber Crops,Adilabad,Sweet Potato,2021,49,69
Tuber Crops,Adilabad,Sweet Potato,2022,30,40
Tuber Crops,Adilabad,Sweet Potato,2023,30,45
Tuber Crops,Adilabad,Sweet Potato,2024,53,66
Tuber Crops,Adilabad,Sweet Potato,2025,26,39
Tuber Crops,Bhadradri Kothagudem,Sweet Potato,2019,23,41
Tuber Crops,Bhadradri Kothagudem,Sweet Potato,2020,28,45
Tuber Crops,Bhadradri Kothagudem,Sweet Potato,2021,41,56
Tuber Crops,Bhadradri Kothagudem,Sweet Potato,2022,41,53
Tuber Crops,Bhadradri Kothagudem,Sweet Potato,2023,44,57
Tuber Crops,Bhadradri Kothagudem,Sweet Potato,2024,38,53
Tuber Crops,Bhadradri Kothagudem,Sweet Potato,2025,51,67
Tuber Crops,Hyderabad,Sweet Potato,2019,41,60
Tuber Crops,Hyderabad,Sweet Potato,2020,39,59
Tuber Crops,Hyderabad,Sweet Potato,2021,31,44
Tuber Crops,Hyderabad,Sweet Potato,2022,55,74
Tuber Crops,Hyderabad,Sweet Potato,2023,23,39
Tuber Crops,Hyderabad,Sweet Potato,2024,57,76
Tuber Crops,Hyderabad,Sweet Potato,2025,33,52
Tuber Crops,Jagtial,Sweet Potato,2019,35,51
Tuber Crops,Jagtial,Sweet Potato,2020,31,41
Tuber Crops,Jagtial,Sweet Potato,2021,25,38
Tuber Crops,Jagtial,Sweet Potato,2022,31,43
Tuber Crops,Jagtial,Sweet Potato,2023,28,43
Tuber Crops,Jagtial,Sweet Potato,2024,33,52
Tuber Crops,Jagtial,Sweet Potato,2025,27,38
Tuber Crops,Jangaon,Sweet Potato,2019,54,65
Tuber Crops,Jangaon,Sweet Potato,2020,32,46
Tuber Crops,Jangaon,Sweet Potato,2021,37,53
Tuber Crops,Jangaon,Sweet Potato,2022,44,56
Tuber Crops,Jangaon,Sweet Potato,2023,29,39
Tuber Crops,Jangaon,Sweet Potato,2024,38,57
Tuber Crops,Jangaon,Sweet Potato,2025,13,24
Tuber Crops,Jayashankar Bhupalapally,Sweet Potato,2019,32,49
Tuber Crops,Jayashankar Bhupalapally,Sweet Potato,2020,27,41
Tuber Crops,Jayashankar Bhupalapally,Sweet Potato,2021,35,50
Tuber Crops,Jayashankar Bhupalapally,Sweet Potato,2022,43,58
Tuber Crops,Jayashankar Bhupalapally,Sweet Potato,2023,36,51
Tuber Crops,Jayashankar Bhupalapally,Sweet Potato,2024,50,70
Tuber Crops,Jayashankar Bhupalapally,Sweet Potato,2025,33,44
Tuber Crops,Jogulamba Gadwal,Sweet Potato,2019,33,45
Tuber Crops,Jogulamba Gadwal,Sweet Potato,2020,46,65
Tuber Crops,Jogulamba Gadwal,Sweet Potato,2021,47,60
Tuber Crops,Jogulamba Gadwal,Sweet Potato,2022,34,54
Tuber Crops,Jogulamba Gadwal,Sweet Potato,2023,30,50
Tuber Crops,Jogulamba Gadwal,Sweet Potato,2024,35,53
Tuber Crops,Jogulamba Gadwal,Sweet Potato,2025,28,47
Tuber Crops,Kumram Bheem Asifabad,Sweet Potato,2019,30,44
Tuber Crops,Kumram Bheem Asifabad,Sweet Potato,2020,37,50
Tuber Crops,Kumram Bheem Asifabad,Sweet Potato,2021,12,26
Tuber Crops,Kumram Bheem Asifabad,Sweet Potato,2022,37,54
Tuber Crops,Kumram Bheem Asifabad,Sweet Potato,2023,55,71
Tuber Crops,Kumram Bheem Asifabad,Sweet Potato,2024,33,47
Tuber Crops,Kumram Bheem Asifabad,Sweet Potato,2025,34,47
Tuber Crops,Khammam,Sweet Potato,2019,55,65
Tuber Crops,Khammam,Sweet Potato,2020,30,46
Tuber Crops,Khammam,Sweet Potato,2021,23,37
Tuber Crops,Khammam,Sweet Potato,2022,21,31
Tuber Crops,Khammam,Sweet Potato,2023,34,48
Tuber Crops,Khammam,Sweet Potato,2024,43,59
Tuber Crops,Khammam,Sweet Potato,2025,53,72
Tuber Crops,Karimnagar,Sweet Potato,2019,47,65
Tuber Crops,Karimnagar,Sweet Potato,2020,15,34
Tuber Crops,Karimnagar,Sweet Potato,2021,13,29
Tuber Crops,Karimnagar,Sweet Potato,2022,24,41
Tuber Crops,Karimnagar,Sweet Potato,2023,38,49
Tuber Crops,Karimnagar,Sweet Potato,2024,40,58
Tuber Crops,Karimnagar,Sweet Potato,2025,14,25
Tuber Crops,Kothagudem,Sweet Potato,2019,27,42
Tuber Crops,Kothagudem,Sweet Potato,2020,39,51
Tuber Crops,Kothagudem,Sweet Potato,2021,48,63
Tuber Crops,Kothagudem,Sweet Potato,2022,59,74
Tuber Crops,Kothagudem,Sweet Potato,2023,33,46
Tuber Crops,Kothagudem,Sweet Potato,2024,38,57
Tuber Crops,Kothagudem,Sweet Potato,2025,48,68
Tuber Crops,Mahabubnagar,Sweet Potato,2019,32,48
Tuber Crops,Mahabubnagar,Sweet Potato,2020,35,52
Tuber Crops,Mahabubnagar,Sweet Potato,2021,37,48
Tuber Crops,Mahabubnagar,Sweet Potato,2022,37,56
Tuber Crops,Mahabubnagar,Sweet Potato,2023,23,35
Tuber Crops,Mahabubnagar,Sweet Potato,2024,37,49
Tuber Crops,Mahabubnagar,Sweet Potato,2025,22,42
Tuber Crops,Mancherial,Sweet Potato,2019,22,34
Tuber Crops,Mancherial,Sweet Potato,2020,39,52
Tuber Crops,Mancherial,Sweet Potato,2021,50,69
Tuber Crops,Mancherial,Sweet Potato,2022,45,63
Tuber Crops,Mancherial,Sweet Potato,2023,30,40
Tuber Crops,Mancherial,Sweet Potato,2024,31,41
Tuber Crops,Mancherial,Sweet Potato,2025,28,42
Tuber Crops,Medak,Sweet Potato,2019,37,48
Tuber Crops,Medak,Sweet Potato,2020,56,72
Tuber Crops,Medak,Sweet Potato,2021,48,59
Tuber Crops,Medak,Sweet Potato,2022,28,46
Tuber Crops,Medak,Sweet Potato,2023,46,60
Tuber Crops,Medak,Sweet Potato,2024,52,64
Tuber Crops,Medak,Sweet Potato,2025,33,46
Tuber Crops,Medchal–Malkajgiri,Sweet Potato,2019,45,60
Tuber Crops,Medchal–Malkajgiri,Sweet Potato,2020,58,75
Tuber Crops,Medchal–Malkajgiri,Sweet Potato,2021,36,47
Tuber Crops,Medchal–Malkajgiri,Sweet Potato,2022,33,45
Tuber Crops,Medchal–Malkajgiri,Sweet Potato,2023,41,60
Tuber Crops,Medchal–Malkajgiri,Sweet Potato,2024,45,65
Tuber Crops,Medchal–Malkajgiri,Sweet Potato,2025,33,50
Tuber Crops,Mulugu,Sweet Potato,2019,47,67
Tuber Crops,Mulugu,Sweet Potato,2020,53,68
Tuber Crops,Mulugu,Sweet Potato,2021,24,43
Tuber Crops,Mulugu,Sweet Potato,2022,25,36
Tuber Crops,Mulugu,Sweet Potato,2023,29,40
Tuber Crops,Mulugu,Sweet Potato,2024,30,40
Tuber Crops,Mulugu,Sweet Potato,2025,49,59
Tuber Crops,Nagarkurnool,Sweet Potato,2019,31,51
Tuber Crops,Nagarkurnool,Sweet Potato,2020,38,58
Tuber Crops,Nagarkurnool,Sweet Potato,2021,50,61
Tuber Crops,Nagarkurnool,Sweet Potato,2022,49,66
Tuber Crops,Nagarkurnool,Sweet Potato,2023,34,54
Tuber Crops,Nagarkurnool,Sweet Potato,2024,43,57
Tuber Crops,Nagarkurnool,Sweet Potato,2025,45,55
Tuber Crops,Nalgonda,Sweet Potato,2019,30,48
Tuber Crops,Nalgonda,Sweet Potato,2020,39,50
Tuber Crops,Nalgonda,Sweet Potato,2021,34,45
Tuber Crops,Nalgonda,Sweet Potato,2022,54,74
Tuber Crops,Nalgonda,Sweet Potato,2023,35,53
Tuber Crops,Nalgonda,Sweet Potato,2024,29,44
Tuber Crops,Nalgonda,Sweet Potato,2025,33,48
Tuber Crops,Nirmal,Sweet Potato,2019,24,34
Tuber Crops,Nirmal,Sweet Potato,2020,30,48
Tuber Crops,Nirmal,Sweet Potato,2021,43,57
Tuber Crops,Nirmal,Sweet Potato,2022,15,26
Tuber Crops,Nirmal,Sweet Potato,2023,20,40
Tuber Crops,Nirmal,Sweet Potato,2024,35,55
Tuber Crops,Nirmal,Sweet Potato,2025,40,60
Tuber Crops,Nizamabad,Sweet Potato,2019,25,43
Tuber Crops,Nizamabad,Sweet Potato,2020,33,53
Tuber Crops,Nizamabad,Sweet Potato,2021,17,27
Tuber Crops,Nizamabad,Sweet Potato,2022,42,54
Tuber Crops,Nizamabad,Sweet Potato,2023,38,55
Tuber Crops,Nizamabad,Sweet Potato,2024,46,58
Tuber Crops,Nizamabad,Sweet Potato,2025,24,38
Tuber Crops,Peddapalli,Sweet Potato,2019,37,48
Tuber Crops,Peddapalli,Sweet Potato,2020,45,60
Tuber Crops,Peddapalli,Sweet Potato,2021,29,48
Tuber Crops,Peddapalli,Sweet Potato,2022,35,51
Tuber Crops,Peddapalli,Sweet Potato,2023,45,56
Tuber Crops,Peddapalli,Sweet Potato,2024,30,50
Tuber Crops,Peddapalli,Sweet Potato,2025,20,38
Tuber Crops,Rajanna Sircilla,Sweet Potato,2019,35,45
Tuber Crops,Rajanna Sircilla,Sweet Potato,2020,18,28
Tuber Crops,Rajanna Sircilla,Sweet Potato,2021,35,47
Tuber Crops,Rajanna Sircilla,Sweet Potato,2022,36,55
Tuber Crops,Rajanna Sircilla,Sweet Potato,2023,41,58
Tuber Crops,Rajanna Sircilla,Sweet Potato,2024,32,47
Tuber Crops,Rajanna Sircilla,Sweet Potato,2025,28,38
Tuber Crops,Rangareddy,Sweet Potato,2019,39,55
Tuber Crops,Rangareddy,Sweet Potato,2020,40,50
Tuber Crops,Rangareddy,Sweet Potato,2021,38,50
Tuber Crops,Rangareddy,Sweet Potato,2022,35,45
Tuber Crops,Rangareddy,Sweet Potato,2023,34,50
Tuber Crops,Rangareddy,Sweet Potato,2024,26,46
Tuber Crops,Rangareddy,Sweet Potato,2025,22,35
Tuber Crops,Sangareddy,Sweet Potato,2019,16,33
Tuber Crops,Sangareddy,Sweet Potato,2020,48,66
Tuber Crops,Sangareddy,Sweet Potato,2021,18,32
Tuber Crops,Sangareddy,Sweet Potato,2022,37,53
Tuber Crops,Sangareddy,Sweet Potato,2023,50,70
Tuber Crops,Sangareddy,Sweet Potato,2024,53,68
Tuber Crops,Sangareddy,Sweet Potato,2025,39,49
Tuber Crops,Siddipet,Sweet Potato,2019,29,44
Tuber Crops,Siddipet,Sweet Potato,2020,52,64
Tuber Crops,Siddipet,Sweet Potato,2021,40,57
Tuber Crops,Siddipet,Sweet Potato,2022,54,69
Tuber Crops,Siddipet,Sweet Potato,2023,32,50
Tuber Crops,Siddipet,Sweet Potato,2024,47,57
Tuber Crops,Siddipet,Sweet Potato,2025,39,54
Tuber Crops,Suryapet,Sweet Potato,2019,40,60
Tuber Crops,Suryapet,Sweet Potato,2020,37,47
Tuber Crops,Suryapet,Sweet Potato,2021,45,58
Tuber Crops,Suryapet,Sweet Potato,2022,46,57
Tuber Crops,Suryapet,Sweet Potato,2023,38,53
Tuber Crops,Suryapet,Sweet Potato,2024,44,58
Tuber Crops,Suryapet,Sweet Potato,2025,27,42
Tuber Crops,Vikarabad,Sweet Potato,2019,54,64
Tuber Crops,Vikarabad,Sweet Potato,2020,26,39
Tuber Crops,Vikarabad,Sweet Potato,2021,37,55
Tuber Crops,Vikarabad,Sweet Potato,2022,36,50
Tuber Crops,Vikarabad,Sweet Potato,2023,29,39
Tuber Crops,Vikarabad,Sweet Potato,2024,29,42
Tuber Crops,Vikarabad,Sweet Potato,2025,19,38
Tuber Crops,Warangal Rural,Sweet Potato,2019,22,42
Tuber Crops,Warangal Rural,Sweet Potato,2020,19,30
Tuber Crops,Warangal Rural,Sweet Potato,2021,40,54
Tuber Crops,Warangal Rural,Sweet Potato,2022,27,37
Tuber Crops,Warangal Rural,Sweet Potato,2023,20,38
Tuber Crops,Warangal Rural,Sweet Potato,2024,48,68
Tuber Crops,Warangal Rural,Sweet Potato,2025,39,53
Tuber Crops,Warangal Urban,Sweet Potato,2019,36,56
Tuber Crops,Warangal Urban,Sweet Potato,2020,35,51
Tuber Crops,Warangal Urban,Sweet Potato,2021,33,45
Tuber Crops,Warangal Urban,Sweet Potato,2022,16,27
Tuber Crops,Warangal Urban,Sweet Potato,2023,50,64
Tuber Crops,Warangal Urban,Sweet Potato,2024,27,45
Tuber Crops,Warangal Urban,Sweet Potato,2025,23,40
Tuber Crops,Wanaparthy,Sweet Potato,2019,34,47
Tuber Crops,Wanaparthy,Sweet Potato,2020,23,36
Tuber Crops,Wanaparthy,Sweet Potato,2021,45,60
Tuber Crops,Wanaparthy,Sweet Potato,2022,14,25
Tuber Crops,Wanaparthy,Sweet Potato,2023,43,59
Tuber Crops,Wanaparthy,Sweet Potato,2024,38,58
Tuber Crops,Wanaparthy,Sweet Potato,2025,28,42
Tuber Crops,Yadadri Bhuvanagiri,Sweet Potato,2019,20,39
Tuber Crops,Yadadri Bhuvanagiri,Sweet Potato,2020,27,39
Tuber Crops,Yadadri Bhuvanagiri,Sweet Potato,2021,37,49
Tuber Crops,Yadadri Bhuvanagiri,Sweet Potato,2022,47,61
Tuber Crops,Yadadri Bhuvanagiri,Sweet Potato,2023,28,43
Tuber Crops,Yadadri Bhuvanagiri,Sweet Potato,2024,38,48
Tuber Crops,Yadadri Bhuvanagiri,Sweet Potato,2025,26,46
Tuber Crops,Adilabad,Tapioca,2019,44,54
Tuber Crops,Adilabad,Tapioca,2020,30,46
Tuber Crops,Adilabad,Tapioca,2021,34,45
Tuber Crops,Adilabad,Tapioca,2022,37,48
Tuber Crops,Adilabad,Tapioca,2023,51,61
Tuber Crops,Adilabad,Tapioca,2024,31,48
Tuber Crops,Adilabad,Tapioca,2025,53,69
Tuber Crops,Bhadradri Kothagudem,Tapioca,2019,17,31
Tuber Crops,Bhadradri Kothagudem,Tapioca,2020,30,50
Tuber Crops,Bhadradri Kothagudem,Tapioca,2021,24,43
Tuber Crops,Bhadradri Kothagudem,Tapioca,2022,30,50
Tuber Crops,Bhadradri Kothagudem,Tapioca,2023,35,50
Tuber Crops,Bhadradri Kothagudem,Tapioca,2024,57,67
Tuber Crops,Bhadradri Kothagudem,Tapioca,2025,11,27
Tuber Crops,Hyderabad,Tapioca,2019,30,50
Tuber Crops,Hyderabad,Tapioca,2020,32,46
Tuber Crops,Hyderabad,Tapioca,2021,46,65
Tuber Crops,Hyderabad,Tapioca,2022,32,42
Tuber Crops,Hyderabad,Tapioca,2023,29,43
Tuber Crops,Hyderabad,Tapioca,2024,57,69
Tuber Crops,Hyderabad,Tapioca,2025,29,45
Tuber Crops,Jagtial,Tapioca,2019,33,49
Tuber Crops,Jagtial,Tapioca,2020,56,75
Tuber Crops,Jagtial,Tapioca,2021,28,42
Tuber Crops,Jagtial,Tapioca,2022,52,62
Tuber Crops,Jagtial,Tapioca,2023,34,45
Tuber Crops,Jagtial,Tapioca,2024,45,64
Tuber Crops,Jagtial,Tapioca,2025,36,52
Tuber Crops,Jangaon,Tapioca,2019,15,28
Tuber Crops,Jangaon,Tapioca,2020,24,38
Tuber Crops,Jangaon,Tapioca,2021,26,46
Tuber Crops,Jangaon,Tapioca,2022,27,46
Tuber Crops,Jangaon,Tapioca,2023,46,62
Tuber Crops,Jangaon,Tapioca,2024,27,39
Tuber Crops,Jangaon,Tapioca,2025,49,64
Tuber Crops,Jayashankar Bhupalapally,Tapioca,2019,32,43
Tuber Crops,Jayashankar Bhupalapally,Tapioca,2020,31,42
Tuber Crops,Jayashankar Bhupalapally,Tapioca,2021,31,50
Tuber Crops,Jayashankar Bhupalapally,Tapioca,2022,42,52
Tuber Crops,Jayashankar Bhupalapally,Tapioca,2023,25,38
Tuber Crops,Jayashankar Bhupalapally,Tapioca,2024,35,51
Tuber Crops,Jayashankar Bhupalapally,Tapioca,2025,29,49
Tuber Crops,Jogulamba Gadwal,Tapioca,2019,56,70
Tuber Crops,Jogulamba Gadwal,Tapioca,2020,30,43
Tuber Crops,Jogulamba Gadwal,Tapioca,2021,31,42
Tuber Crops,Jogulamba Gadwal,Tapioca,2022,26,42
Tuber Crops,Jogulamba Gadwal,Tapioca,2023,32,48
Tuber Crops,Jogulamba Gadwal,Tapioca,2024,30,40
Tuber Crops,Jogulamba Gadwal,Tapioca,2025,18,30
Tuber Crops,Kumram Bheem Asifabad,Tapioca,2019,29,47
Tuber Crops,Kumram Bheem Asifabad,Tapioca,2020,57,74
Tuber Crops,Kumram Bheem Asifabad,Tapioca,2021,35,50
Tuber Crops,Kumram Bheem Asifabad,Tapioca,2022,24,38
Tuber Crops,Kumram Bheem Asifabad,Tapioca,2023,23,43
Tuber Crops,Kumram Bheem Asifabad,Tapioca,2024,26,40
Tuber Crops,Kumram Bheem Asifabad,Tapioca,2025,39,59
Tuber Crops,Khammam,Tapioca,2019,23,34
Tuber Crops,Khammam,Tapioca,2020,35,47
Tuber Crops,Khammam,Tapioca,2021,22,34
Tuber Crops,Khammam,Tapioca,2022,52,71
Tuber Crops,Khammam,Tapioca,2023,20,35
Tuber Crops,Khammam,Tapioca,2024,33,51
Tuber Crops,Khammam,Tapioca,2025,36,48
Tuber Crops,Karimnagar,Tapioca,2019,51,68
Tuber Crops,Karimnagar,Tapioca,2020,37,55
Tuber Crops,Karimnagar,Tapioca,2021,38,58
Tuber Crops,Karimnagar,Tapioca,2022,34,54
Tuber Crops,Karimnagar,Tapioca,2023,39,53
Tuber Crops,Karimnagar,Tapioca,2024,36,53
Tuber Crops,Karimnagar,Tapioca,2025,36,46
Tuber Crops,Kothagudem,Tapioca,2019,34,44
Tuber Crops,Kothagudem,Tapioca,2020,50,70
Tuber Crops,Kothagudem,Tapioca,2021,29,45
Tuber Crops,Kothagudem,Tapioca,2022,37,54
Tuber Crops,Kothagudem,Tapioca,2023,39,49
Tuber Crops,Kothagudem,Tapioca,2024,49,68
Tuber Crops,Kothagudem,Tapioca,2025,42,53
Tuber Crops,Mahabubnagar,Tapioca,2019,30,45
Tuber Crops,Mahabubnagar,Tapioca,2020,17,29
Tuber Crops,Mahabubnagar,Tapioca,2021,41,61
Tuber Crops,Mahabubnagar,Tapioca,2022,18,28
Tuber Crops,Mahabubnagar,Tapioca,2023,35,45
Tuber Crops,Mahabubnagar,Tapioca,2024,50,64
Tuber Crops,Mahabubnagar,Tapioca,2025,31,51
Tuber Crops,Mancherial,Tapioca,2019,35,52
Tuber Crops,Mancherial,Tapioca,2020,21,39
Tuber Crops,Mancherial,Tapioca,2021,30,42
Tuber Crops,Mancherial,Tapioca,2022,58,78
Tuber Crops,Mancherial,Tapioca,2023,27,44
Tuber Crops,Mancherial,Tapioca,2024,35,45
Tuber Crops,Mancherial,Tapioca,2025,33,50
Tuber Crops,Medak,Tapioca,2019,43,56
Tuber Crops,Medak,Tapioca,2020,47,60
Tuber Crops,Medak,Tapioca,2021,27,41
Tuber Crops,Medak,Tapioca,2022,28,46
Tuber Crops,Medak,Tapioca,2023,40,55
Tuber Crops,Medak,Tapioca,2024,40,51
Tuber Crops,Medak,Tapioca,2025,46,61
Tuber Crops,Medchal–Malkajgiri,Tapioca,2019,47,58
Tuber Crops,Medchal–Malkajgiri,Tapioca,2020,32,42
Tuber Crops,Medchal–Malkajgiri,Tapioca,2021,33,50
Tuber Crops,Medchal–Malkajgiri,Tapioca,2022,33,50
Tuber Crops,Medchal–Malkajgiri,Tapioca,2023,57,67
Tuber Crops,Medchal–Malkajgiri,Tapioca,2024,20,36
Tuber Crops,Medchal–Malkajgiri,Tapioca,2025,23,42
Tuber Crops,Mulugu,Tapioca,2019,39,59
Tuber Crops,Mulugu,Tapioca,2020,39,55
Tuber Crops,Mulugu,Tapioca,2021,36,47
Tuber Crops,Mulugu,Tapioca,2022,57,70
Tuber Crops,Mulugu,Tapioca,2023,32,44
Tuber Crops,Mulugu,Tapioca,2024,48,68
Tuber Crops,Mulugu,Tapioca,2025,25,40
Tuber Crops,Nagarkurnool,Tapioca,2019,19,29
Tuber Crops,Nagarkurnool,Tapioca,2020,24,39
Tuber Crops,Nagarkurnool,Tapioca,2021,18,28
Tuber Crops,Nagarkurnool,Tapioca,2022,52,72
Tuber Crops,Nagarkurnool,Tapioca,2023,43,54
Tuber Crops,Nagarkurnool,Tapioca,2024,37,50
Tuber Crops,Nagarkurnool,Tapioca,2025,52,70
Tuber Crops,Nalgonda,Tapioca,2019,36,47
Tuber Crops,Nalgonda,Tapioca,2020,43,59
Tuber Crops,Nalgonda,Tapioca,2021,49,66
Tuber Crops,Nalgonda,Tapioca,2022,58,68
Tuber Crops,Nalgonda,Tapioca,2023,18,32
Tuber Crops,Nalgonda,Tapioca,2024,53,65
Tuber Crops,Nalgonda,Tapioca,2025,30,41
Tuber Crops,Nirmal,Tapioca,2019,26,38
Tuber Crops,Nirmal,Tapioca,2020,17,28
Tuber Crops,Nirmal,Tapioca,2021,41,51
Tuber Crops,Nirmal,Tapioca,2022,41,57
Tuber Crops,Nirmal,Tapioca,2023,34,54
Tuber Crops,Nirmal,Tapioca,2024,30,42
Tuber Crops,Nirmal,Tapioca,2025,31,45
Tuber Crops,Nizamabad,Tapioca,2019,35,55
Tuber Crops,Nizamabad,Tapioca,2020,21,37
Tuber Crops,Nizamabad,Tapioca,2021,48,62
Tuber Crops,Nizamabad,Tapioca,2022,23,37
Tuber Crops,Nizamabad,Tapioca,2023,32,42
Tuber Crops,Nizamabad,Tapioca,2024,42,56
Tuber Crops,Nizamabad,Tapioca,2025,51,70
Tuber Crops,Peddapalli,Tapioca,2019,44,57
Tuber Crops,Peddapalli,Tapioca,2020,41,52
Tuber Crops,Peddapalli,Tapioca,2021,19,39
Tuber Crops,Peddapalli,Tapioca,2022,30,43
Tuber Crops,Peddapalli,Tapioca,2023,39,58
Tuber Crops,Peddapalli,Tapioca,2024,49,63
Tuber Crops,Peddapalli,Tapioca,2025,24,44
Tuber Crops,Rajanna Sircilla,Tapioca,2019,35,50
Tuber Crops,Rajanna Sircilla,Tapioca,2020,38,53
Tuber Crops,Rajanna Sircilla,Tapioca,2021,21,36
Tuber Crops,Rajanna Sircilla,Tapioca,2022,48,62
Tuber Crops,Rajanna Sircilla,Tapioca,2023,54,65
Tuber Crops,Rajanna Sircilla,Tapioca,2024,21,37
Tuber Crops,Rajanna Sircilla,Tapioca,2025,30,46
Tuber Crops,Rangareddy,Tapioca,2019,47,63
Tuber Crops,Rangareddy,Tapioca,2020,35,47
Tuber Crops,Rangareddy,Tapioca,2021,45,64
Tuber Crops,Rangareddy,Tapioca,2022,27,44
Tuber Crops,Rangareddy,Tapioca,2023,56,70
Tuber Crops,Rangareddy,Tapioca,2024,38,58
Tuber Crops,Rangareddy,Tapioca,2025,41,57
Tuber Crops,Sangareddy,Tapioca,2019,47,64
Tuber Crops,Sangareddy,Tapioca,2020,14,24
Tuber Crops,Sangareddy,Tapioca,2021,31,41
Tuber Crops,Sangareddy,Tapioca,2022,23,42
Tuber Crops,Sangareddy,Tapioca,2023,19,36
Tuber Crops,Sangareddy,Tapioca,2024,36,47
Tuber Crops,Sangareddy,Tapioca,2025,47,63
Tuber Crops,Siddipet,Tapioca,2019,31,46
Tuber Crops,Siddipet,Tapioca,2020,39,58
Tuber Crops,Siddipet,Tapioca,2021,37,49
Tuber Crops,Siddipet,Tapioca,2022,22,42
Tuber Crops,Siddipet,Tapioca,2023,43,54
